cascade_depth,drive_amplitude,duration_s,linear_finite_pulse_peak_s,linear_impulse_peak_s,linear_numerical_peak_s,linear_peak_relative_error,physical_numerical_peak_s,physical_peak_occupancy_fraction,physical_peak_relative_departure,physical_small_signal_peak_s,rho_alpha_tau_leak,tau_leak_s,tau_r_s,v_max,v_max_shape_invariance,voltage_v
3,1.0,0.3,5.745232716430593,5.593892032616918,5.74,0.0009107927718276176,10.11,0.044889609958501414,0.010999999999999944,10.0,0.7876641060806868,5.0,19.0436505665315,0.5,True,0.7
3,1.0,0.3,5.745232716430593,5.593892032616918,5.74,0.0009107927718276176,10.11,0.044889609958501414,0.010999999999999944,10.0,0.7876641060806868,5.0,19.0436505665315,1.0,True,0.7
3,1.0,0.3,5.745232716430593,5.593892032616918,5.74,0.0009107927718276176,10.11,0.044889609958501414,0.010999999999999944,10.0,0.7876641060806868,5.0,19.0436505665315,2.0,True,0.7
4,1.0,0.05,7.341320736670972,7.316292261432076,7.33,0.0015420572233580585,15.0,0.010416413382436615,0.0,15.0,1.0502188081075825,5.0,19.0436505665315,0.5,True,0.7
4,1.0,0.05,7.341320736670972,7.316292261432076,7.33,0.0015420572233580585,15.0,0.010416413382436615,0.0,15.0,1.0502188081075825,5.0,19.0436505665315,1.0,True,0.7
4,1.0,0.05,7.341320736670972,7.316292261432076,7.33,0.0015420572233580585,15.0,0.010416413382436615,0.0,15.0,1.0502188081075825,5.0,19.0436505665315,2.0,True,0.7
4,1.0,0.3,7.467317342111165,7.316292261432076,7.46,0.0009799157817894457,15.07,0.05940609533958735,0.004666666666666685,15.0,1.0502188081075825,5.0,19.0436505665315,0.5,True,0.7
4,1.0,0.3,7.467317342111165,7.316292261432076,7.46,0.0009799157817894457,15.07,0.05940609533958735,0.004666666666666685,15.0,1.0502188081075825,5.0,19.0436505665315,1.0,True,0.7
4,1.0,0.3,7.467317342111165,7.316292261432076,7.46,0.0009799157817894457,15.07,0.05940609533958735,0.004666666666666685,15.0,1.0502188081075825,5.0,19.0436505665315,2.0,True,0.7
2,1.0,0.05,4.902570887105102,4.8775281742880505,4.89,0.002564141833862475,10.01,0.00522960635664061,0.0009999999999999788,10.0,1.0502188081075825,10.0,19.0436505665315,0.5,True,0.7
2,1.0,0.05,4.902570887105102,4.8775281742880505,4.89,0.002564141833862475,10.01,0.00522960635664061,0.0009999999999999788,10.0,1.0502188081075825,10.0,19.0436505665315,1.0,True,0.7
2,1.0,0.05,4.902570887105102,4.8775281742880505,4.89,0.002564141833862475,10.01,0.00522960635664061,0.0009999999999999788,10.0,1.0502188081075825,10.0,19.0436505665315,2.0,True,0.7
2,1.0,0.3,5.029065741451649,4.8775281742880505,5.0200000000000005,0.0018026691074894037,10.11,0.030587609064345968,0.010999999999999944,10.0,1.0502188081075825,10.0,19.0436505665315,0.5,True,0.7
2,1.0,0.3,5.029065741451649,4.8775281742880505,5.0200000000000005,0.0018026691074894037,10.11,0.030587609064345968,0.010999999999999944,10.0,1.0502188081075825,10.0,19.0436505665315,1.0,True,0.7
2,1.0,0.3,5.029065741451649,4.8775281742880505,5.0200000000000005,0.0018026691074894037,10.11,0.030587609064345968,0.010999999999999944,10.0,1.0502188081075825,10.0,19.0436505665315,2.0,True,0.7
3,1.0,0.05,7.791027255137678,7.7660004288209805,7.78,0.001415378842424892,19.990000000000002,0.007836175535193763,0.0004999999999999005,20.0,1.5753282121613736,10.0,19.0436505665315,0.5,True,0.7
3,1.0,0.05,7.791027255137678,7.7660004288209805,7.78,0.001415378842424892,19.990000000000002,0.007836175535193763,0.0004999999999999005,20.0,1.5753282121613736,10.0,19.0436505665315,1.0,True,0.7
3,1.0,0.05,7.791027255137678,7.7660004288209805,7.78,0.001415378842424892,19.990000000000002,0.007836175535193763,0.0004999999999999005,20.0,1.5753282121613736,10.0,19.0436505665315,2.0,True,0.7
3,1.0,0.3,7.916966152882079,7.7660004288209805,7.91,0.0008799018143513037,19.98,0.0455367484942207,0.0009999999999999788,20.0,1.5753282121613736,10.0,19.0436505665315,0.5,True,0.7
3,1.0,0.3,7.916966152882079,7.7660004288209805,7.91,0.0008799018143513037,19.98,0.0455367484942207,0.0009999999999999788,20.0,1.5753282121613736,10.0,19.0436505665315,1.0,True,0.7
3,1.0,0.3,7.916966152882079,7.7660004288209805,7.91,0.0008799018143513037,19.98,0.0455367484942207,0.0009999999999999788,20.0,1.5753282121613736,10.0,19.0436505665315,2.0,True,0.7
4,1.0,0.05,9.701074950847243,9.67605342004019,9.69,0.0011416209959573794,29.87,0.02101266316361864,0.0043333333333333,30.0,2.100437616215165,10.0,19.0436505665315,0.5,True,0.7
4,1.0,0.05,9.701074950847243,9.67605342004019,9.69,0.0011416209959573794,29.87,0.02101266316361864,0.0043333333333333,30.0,2.100437616215165,10.0,19.0436505665315,1.0,True,0.7
4,1.0,0.05,9.701074950847243,9.67605342004019,9.69,0.0011416209959573794,29.87,0.02101266316361864,0.0043333333333333,30.0,2.100437616215165,10.0,19.0436505665315,2.0,True,0.7
4,1.0,0.3,9.826828517026705,9.67605342004019,9.82,0.0006948851315430011,29.36,0.10588683437985327,0.021333333333333353,30.0,2.100437616215165,10.0,19.0436505665315,0.5,True,0.7
4,1.0,0.3,9.826828517026705,9.67605342004019,9.82,0.0006948851315430011,29.36,0.10588683437985327,0.021333333333333353,30.0,2.100437616215165,10.0,19.0436505665315,1.0,True,0.7
4,1.0,0.3,9.826828517026705,9.67605342004019,9.82,0.0006948851315430011,29.36,0.10588683437985327,0.021333333333333353,30.0,2.100437616215165,10.0,19.0436505665315,2.0,True,0.7
2,1.0,0.05,6.475734576219616,6.4507022800267935,6.47,0.0008855483732571517,19.990000000000002,0.005234838570122766,0.0004999999999999005,20.0,2.100437616215165,20.0,19.0436505665315,0.5,True,0.7
2,1.0,0.05,6.475734576219616,6.4507022800267935,6.47,0.0008855483732571517,19.990000000000002,0.005234838570122766,0.0004999999999999005,20.0,2.100437616215165,20.0,19.0436505665315,1.0,True,0.7
2,1.0,0.05,6.475734576219616,6.4507022800267935,6.47,0.0008855483732571517,19.990000000000002,0.005234838570122766,0.0004999999999999005,20.0,2.100437616215165,20.0,19.0436505665315,2.0,True,0.7
2,1.0,0.3,6.601864902223683,6.4507022800267935,6.59,0.0017972046382965217,20.01,0.03080849477026692,0.0005000000000000782,20.0,2.100437616215165,20.0,19.0436505665315,0.5,True,0.7
2,1.0,0.3,6.601864902223683,6.4507022800267935,6.59,0.0017972046382965217,20.01,0.03080849477026692,0.0005000000000000782,20.0,2.100437616215165,20.0,19.0436505665315,1.0,True,0.7
2,1.0,0.3,6.601864902223683,6.4507022800267935,6.59,0.0017972046382965217,20.01,0.03080849477026692,0.0005000000000000782,20.0,2.100437616215165,20.0,19.0436505665315,2.0,True,0.7
3,1.0,0.05,9.66205150213411,9.637029884140965,9.65,0.001247302618025582,39.82,0.020618486339057635,0.004499999999999993,40.0,3.1506564243227473,20.0,19.0436505665315,0.5,True,0.7
3,1.0,0.05,9.66205150213411,9.637029884140965,9.65,0.001247302618025582,39.82,0.020618486339057635,0.004499999999999993,40.0,3.1506564243227473,20.0,19.0436505665315,1.0,True,0.7
3,1.0,0.05,9.66205150213411,9.637029884140965,9.65,0.001247302618025582,39.82,0.020618486339057635,0.004499999999999993,40.0,3.1506564243227473,20.0,19.0436505665315,2.0,True,0.7
3,1.0,0.3,9.78780811965116,9.637029884140965,9.78,0.000797739346308219,39.02,0.10897474627487103,0.02449999999999992,40.0,3.1506564243227473,20.0,19.0436505665315,0.5,True,0.7
3,1.0,0.3,9.78780811965116,9.637029884140965,9.78,0.000797739346308219,39.02,0.10897474627487103,0.02449999999999992,40.0,3.1506564243227473,20.0,19.0436505665315,1.0,True,0.7
3,1.0,0.3,9.78780811965116,9.637029884140965,9.78,0.000797739346308219,39.02,0.10897474627487103,0.02449999999999992,40.0,3.1506564243227473,20.0,19.0436505665315,2.0,True,0.7
4,1.0,0.05,11.561537840080302,11.536519781491172,11.55,0.0009979502934551545,58.15,0.14497291840107848,0.03083333333333336,60.0,4.20087523243033,20.0,19.0436505665315,0.5,True,0.7
4,1.0,0.05,11.561537840080302,11.536519781491172,11.55,0.0009979502934551545,58.15,0.14497291840107848,0.03083333333333336,60.0,4.20087523243033,20.0,19.0436505665315,1.0,True,0.7
4,1.0,0.05,11.561537840080302,11.536519781491172,11.55,0.0009979502934551545,58.15,0.14497291840107848,0.03083333333333336,60.0,4.20087523243033,20.0,19.0436505665315,2.0,True,0.7
4,1.0,0.3,11.6871698835687,11.536519781491172,11.68,0.0006134833017855344,52.22,0.4599666356813649,0.12966666666666668,60.0,4.20087523243033,20.0,19.0436505665315,0.5,True,0.7
4,1.0,0.3,11.6871698835687,11.536519781491172,11.68,0.0006134833017855344,52.22,0.4599666356813649,0.12966666666666668,60.0,4.20087523243033,20.0,19.0436505665315,1.0,True,0.7
4,1.0,0.3,11.6871698835687,11.536519781491172,11.68,0.0006134833017855344,52.22,0.4599666356813649,0.12966666666666668,60.0,4.20087523243033,20.0,19.0436505665315,2.0,True,0.7
2,1.0,0.05,0.8673008138737248,0.842053417345637,0.86,0.008417856592473806,1.01,0.009158528700156997,0.010000000000000009,1.0,0.18757311519766792,1.0,10.662508845643279,0.5,True,0.9
2,1.0,0.05,0.8673008138737248,0.842053417345637,0.86,0.008417856592473806,1.01,0.009158528700156997,0.010000000000000009,1.0,0.18757311519766792,1.0,10.662508845643279,1.0,True,0.9
2,1.0,0.05,0.8673008138737248,0.842053417345637,0.86,0.008417856592473806,1.01,0.009158528700156997,0.010000000000000009,1.0,0.18757311519766792,1.0,10.662508845643279,2.0,True,0.9
2,1.0,0.3,1.0009414301873205,0.842053417345637,0.99,0.010931139282817873,1.1500000000000001,0.04757501484952187,0.15000000000000013,1.0,0.18757311519766792,1.0,10.662508845643279,0.5,True,0.9
2,1.0,0.3,1.0009414301873205,0.842053417345637,0.99,0.010931139282817873,1.1500000000000001,0.04757501484952187,0.15000000000000013,1.0,0.18757311519766792,1.0,10.662508845643279,1.0,True,0.9
2,1.0,0.3,1.0009414301873205,0.842053417345637,0.99,0.010931139282817873,1.1500000000000001,0.04757501484952187,0.15000000000000013,1.0,0.18757311519766792,1.0,10.662508845643279,2.0,True,0.9
3,1.0,0.05,1.5859754770480188,1.5608420043648654,1.58,0.003767698261729041,2.0100000000000002,0.013712050776125818,0.0050000000000001155,2.0,0.28135967279650187,1.0,10.662508845643279,0.5,True,0.9
3,1.0,0.05,1.5859754770480188,1.5608420043648654,1.58,0.003767698261729041,2.0100000000000002,0.013712050776125818,0.0050000000000001155,2.0,0.28135967279650187,1.0,10.662508845643279,1.0,True,0.9
3,1.0,0.05,1.5859754770480188,1.5608420043648654,1.58,0.003767698261729041,2.0100000000000002,0.013712050776125818,0.0050000000000001155,2.0,0.28135967279650187,1.0,10.662508845643279,2.0,True,0.9
3,1.0,0.3,1.7156441472096675,1.5608420043648654,1.71,0.0032898122951937436,2.14,0.07044874586550062,0.07000000000000006,2.0,0.28135967279650187,1.0,10.662508845643279,0.5,True,0.9
3,1.0,0.3,1.7156441472096675,1.5608420043648654,1.71,0.0032898122951937436,2.14,0.07044874586550062,0.07000000000000006,2.0,0.28135967279650187,1.0,10.662508845643279,1.0,True,0.9
3,1.0,0.3,1.7156441472096675,1.5608420043648654,1.71,0.0032898122951937436,2.14,0.07044874586550062,0.07000000000000006,2.0,0.28135967279650187,1.0,10.662508845643279,2.0,True,0.9
4,1.0,0.05,2.206681666914817,2.1815861714848612,2.2,0.0030279251488767502,3.0100000000000002,0.018248476069189074,0.0033333333333334103,3.0,0.37514623039533584,1.0,10.662508845643279,0.5,True,0.9
4,1.0,0.05,2.206681666914817,2.1815861714848612,2.2,0.0030279251488767502,3.0100000000000002,0.018248476069189074,0.0033333333333334103,3.0,0.37514623039533584,1.0,10.662508845643279,1.0,True,0.9
4,1.0,0.05,2.206681666914817,2.1815861714848612,2.2,0.0030279251488767502,3.0100000000000002,0.018248476069189074,0.0033333333333334103,3.0,0.37514623039533584,1.0,10.662508845643279,2.0,True,0.9
4,1.0,0.3,2.335022954032277,2.1815861714848612,2.33,0.002151136897221099,3.14,0.09273398407860813,0.04666666666666671,3.0,0.37514623039533584,1.0,10.662508845643279,0.5,True,0.9
4,1.0,0.3,2.335022954032277,2.1815861714848612,2.33,0.002151136897221099,3.14,0.09273398407860813,0.04666666666666671,3.0,0.37514623039533584,1.0,10.662508845643279,1.0,True,0.9
4,1.0,0.3,2.335022954032277,2.1815861714848612,2.33,0.002151136897221099,3.14,0.09273398407860813,0.04666666666666671,3.0,0.37514623039533584,1.0,10.662508845643279,2.0,True,0.9
2,1.0,0.05,1.479534022567322,1.4543907809899077,1.47,0.006443936010865289,2.0100000000000002,0.009250569248990183,0.0050000000000001155,2.0,0.37514623039533584,2.0,10.662508845643279,0.5,True,0.9
2,1.0,0.05,1.479534022567322,1.4543907809899077,1.47,0.006443936010865289,2.0100000000000002,0.009250569248990183,0.0050000000000001155,2.0,0.37514623039533584,2.0,10.662508845643279,1.0,True,0.9
2,1.0,0.05,1.479534022567322,1.4543907809899077,1.47,0.006443936010865289,2.0100000000000002,0.009250569248990183,0.0050000000000001155,2.0,0.37514623039533584,2.0,10.662508845643279,2.0,True,0.9
2,1.0,0.3,1.6095439261873927,1.4543907809899077,1.6,0.005929584171088647,2.14,0.0510056273924234,0.07000000000000006,2.0,0.37514623039533584,2.0,10.662508845643279,0.5,True,0.9
2,1.0,0.3,1.6095439261873927,1.4543907809899077,1.6,0.005929584171088647,2.14,0.0510056273924234,0.07000000000000006,2.0,0.37514623039533584,2.0,10.662508845643279,1.0,True,0.9
2,1.0,0.3,1.6095439261873927,1.4543907809899077,1.6,0.005929584171088647,2.14,0.0510056273924234,0.07000000000000006,2.0,0.37514623039533584,2.0,10.662508845643279,2.0,True,0.9
3,1.0,0.05,2.5847220657379255,2.5596406746229428,2.57,0.005695802242367051,4.01,0.013849851602816685,0.0024999999999999467,4.0,0.5627193455930037,2.0,10.662508845643279,0.5,True,0.9
3,1.0,0.05,2.5847220657379255,2.5596406746229428,2.57,0.005695802242367051,4.01,0.013849851602816685,0.0024999999999999467,4.0,0.5627193455930037,2.0,10.662508845643279,1.0,True,0.9
3,1.0,0.05,2.5847220657379255,2.5596406746229428,2.57,0.005695802242367051,4.01,0.013849851602816685,0.0024999999999999467,4.0,0.5627193455930037,2.0,10.662508845643279,2.0,True,0.9
3,1.0,0.3,2.7125701027805436,2.5596406746229428,2.7,0.0046340195107430725,4.13,0.07550680397779153,0.03249999999999997,4.0,0.5627193455930037,2.0,10.662508845643279,0.5,True,0.9
3,1.0,0.3,2.7125701027805436,2.5596406746229428,2.7,0.0046340195107430725,4.13,0.07550680397779153,0.03249999999999997,4.0,0.5627193455930037,2.0,10.662508845643279,1.0,True,0.9
3,1.0,0.3,2.7125701027805436,2.5596406746229428,2.7,0.0046340195107430725,4.13,0.07550680397779153,0.03249999999999997,4.0,0.5627193455930037,2.0,10.662508845643279,2.0,True,0.9
4,1.0,0.05,3.4530593137349577,3.427998539906627,3.44,0.003781954651926405,6.01,0.018431864333577814,0.0016666666666666312,6.0,0.7502924607906717,2.0,10.662508845643279,0.5,True,0.9
4,1.0,0.05,3.4530593137349577,3.427998539906627,3.44,0.003781954651926405,6.01,0.018431864333577814,0.0016666666666666312,6.0,0.7502924607906717,2.0,10.662508845643279,1.0,True,0.9
4,1.0,0.05,3.4530593137349577,3.427998539906627,3.44,0.003781954651926405,6.01,0.018431864333577814,0.0016666666666666312,6.0,0.7502924607906717,2.0,10.662508845643279,2.0,True,0.9
4,1.0,0.3,3.580186126259448,3.427998539906627,3.5700000000000003,0.0028451387442502054,6.12,0.09936310425762379,0.020000000000000018,6.0,0.7502924607906717,2.0,10.662508845643279,0.5,True,0.9
4,1.0,0.3,3.580186126259448,3.427998539906627,3.5700000000000003,0.0028451387442502054,6.12,0.09936310425762379,0.020000000000000018,6.0,0.7502924607906717,2.0,10.662508845643279,1.0,True,0.9
4,1.0,0.3,3.580186126259448,3.427998539906627,3.5700000000000003,0.0028451387442502054,6.12,0.09936310425762379,0.020000000000000018,6.0,0.7502924607906717,2.0,10.662508845643279,2.0,True,0.9
2,1.0,0.05,2.6052390696072036,2.5801583257135507,2.6,0.002010974604335814,5.01,0.009306238676763744,0.0019999999999999575,5.0,0.9378655759883396,5.0,10.662508845643279,0.5,True,0.9
2,1.0,0.05,2.6052390696072036,2.5801583257135507,2.6,0.002010974604335814,5.01,0.009306238676763744,0.0019999999999999575,5.0,0.9378655759883396,5.0,10.662508845643279,1.0,True,0.9
2,1.0,0.05,2.6052390696072036,2.5801583257135507,2.6,0.002010974604335814,5.01,0.009306238676763744,0.0019999999999999575,5.0,0.9378655759883396,5.0,10.662508845643279,2.0,True,0.9
2,1.0,0.3,2.7330644693302757,2.5801583257135507,2.72,0.004780154100600811,5.11,0.05322101949890271,0.022000000000000065,5.0,0.9378655759883396,5.0,10.662508845643279,0.5,True,0.9
2,1.0,0.3,2.7330644693302757,2.5801583257135507,2.72,0.004780154100600811,5.11,0.05322101949890271,0.022000000000000065,5.0,0.9378655759883396,5.0,10.662508845643279,1.0,True,0.9
2,1.0,0.3,2.7330644693302757,2.5801583257135507,2.72,0.004780154100600811,5.11,0.05322101949890271,0.022000000000000065,5.0,0.9378655759883396,5.0,10.662508845643279,2.0,True,0.9
3,1.0,0.05,4.179947431475239,4.154897289963702,4.17,0.0023797982243351445,9.99,0.013933198802670846,0.0009999999999999788,10.0,1.4067983639825092,5.0,10.662508845643279,0.5,True,0.9
3,1.0,0.05,4.179947431475239,4.154897289963702,4.17,0.0023797982243351445,9.99,0.013933198802670846,0.0009999999999999788,10.0,1.4067983639825092,5.0,10.662508845643279,1.0,True,0.9
3,1.0,0.05,4.179947431475239,4.154897289963702,4.17,0.0023797982243351445,9.99,0.013933198802670846,0.0009999999999999788,10.0,1.4067983639825092,5.0,10.662508845643279,2.0,True,0.9
3,1.0,0.3,4.306702231910819,4.154897289963702,4.3,0.0015562329480683695,10.02,0.07877276536644687,0.0019999999999999575,10.0,1.4067983639825092,5.0,10.662508845643279,0.5,True,0.9
3,1.0,0.3,4.306702231910819,4.154897289963702,4.3,0.0015562329480683695,10.02,0.07877276536644687,0.0019999999999999575,10.0,1.4067983639825092,5.0,10.662508845643279,1.0,True,0.9
3,1.0,0.3,4.306702231910819,4.154897289963702,4.3,0.0015562329480683695,10.02,0.07877276536644687,0.0019999999999999575,10.0,1.4067983639825092,5.0,10.662508845643279,2.0,True,0.9
4,1.0,0.05,5.241104728099791,5.2160647874504935,5.23,0.002118776226747295,14.92,0.026334673666349135,0.005333333333333338,15.0,1.8757311519766793,5.0,10.662508845643279,0.5,True,0.9
4,1.0,0.05,5.241104728099791,5.2160647874504935,5.23,0.002118776226747295,14.92,0.026334673666349135,0.005333333333333338,15.0,1.8757311519766793,5.0,10.662508845643279,1.0,True,0.9
4,1.0,0.05,5.241104728099791,5.2160647874504935,5.23,0.002118776226747295,14.92,0.026334673666349135,0.005333333333333338,15.0,1.8757311519766793,5.0,10.662508845643279,2.0,True,0.9
4,1.0,0.3,5.367502573760035,5.2160647874504935,5.36,0.0013977773940365384,14.65,0.12454410265354822,0.02333333333333331,15.0,1.8757311519766793,5.0,10.662508845643279,0.5,True,0.9
4,1.0,0.3,5.367502573760035,5.2160647874504935,5.36,0.0013977773940365384,14.65,0.12454410265354822,0.02333333333333331,15.0,1.8757311519766793,5.0,10.662508845643279,1.0,True,0.9
4,1.0,0.3,5.367502573760035,5.2160647874504935,5.36,0.0013977773940365384,14.65,0.12454410265354822,0.02333333333333331,15.0,1.8757311519766793,5.0,10.662508845643279,2.0,True,0.9
2,1.0,0.05,3.502436435826243,3.4773765249669957,3.49,0.0035507955830493022,10.0,0.009324869671676693,0.0,10.0,1.8757311519766793,10.0,10.662508845643279,0.5,True,0.9
2,1.0,0.05,3.502436435826243,3.4773765249669957,3.49,0.0035507955830493022,10.0,0.009324869671676693,0.0,10.0,1.8757311519766793,10.0,10.662508845643279,1.0,True,0.9
2,1.0,0.05,3.502436435826243,3.4773765249669957,3.49,0.0035507955830493022,10.0,0.009324869671676693,0.0,10.0,1.8757311519766793,10.0,10.662508845643279,2.0,True,0.9
2,1.0,0.3,3.6295330558330505,3.4773765249669957,3.62,0.002626524042184923,10.03,0.05398727591022767,0.002999999999999936,10.0,1.8757311519766793,10.0,10.662508845643279,0.5,True,0.9
2,1.0,0.3,3.6295330558330505,3.4773765249669957,3.62,0.002626524042184923,10.03,0.05398727591022767,0.002999999999999936,10.0,1.8757311519766793,10.0,10.662508845643279,1.0,True,0.9
2,1.0,0.3,3.6295330558330505,3.4773765249669957,3.62,0.002626524042184923,10.03,0.05398727591022767,0.002999999999999936,10.0,1.8757311519766793,10.0,10.662508845643279,2.0,True,0.9
3,1.0,0.05,5.269432728848719,5.244393003943089,5.26,0.0017900843096597182,19.87,0.028989532392382604,0.00649999999999995,20.0,2.8135967279650185,10.0,10.662508845643279,0.5,True,0.9
3,1.0,0.05,5.269432728848719,5.244393003943089,5.26,0.0017900843096597182,19.87,0.028989532392382604,0.00649999999999995,20.0,2.8135967279650185,10.0,10.662508845643279,1.0,True,0.9
3,1.0,0.05,5.269432728848719,5.244393003943089,5.26,0.0017900843096597182,19.87,0.028989532392382604,0.00649999999999995,20.0,2.8135967279650185,10.0,10.662508845643279,2.0,True,0.9
3,1.0,0.3,5.395823024727153,5.244393003943089,5.39,0.0010791726675371408,19.36,0.14452521632855886,0.03200000000000003,20.0,2.8135967279650185,10.0,10.662508845643279,0.5,True,0.9
3,1.0,0.3,5.395823024727153,5.244393003943089,5.39,0.0010791726675371408,19.36,0.14452521632855886,0.03200000000000003,20.0,2.8135967279650185,10.0,10.662508845643279,1.0,True,0.9
3,1.0,0.3,5.395823024727153,5.244393003943089,5.39,0.0010791726675371408,19.36,0.14452521632855886,0.03200000000000003,20.0,2.8135967279650185,10.0,10.662508845643279,2.0,True,0.9
4,1.0,0.05,6.338878730636125,6.313845734404564,6.33,0.0014006784186000813,28.84,0.1745371669248739,0.03866666666666667,30.0,3.7514623039533586,10.0,10.662508845643279,0.5,True,0.9
4,1.0,0.05,6.338878730636125,6.313845734404564,6.33,0.0014006784186000813,28.84,0.1745371669248739,0.03866666666666667,30.0,3.7514623039533586,10.0,10.662508845643279,1.0,True,0.9
4,1.0,0.05,6.338878730636125,6.313845734404564,6.33,0.0014006784186000813,28.84,0.1745371669248739,0.03866666666666667,30.0,3.7514623039533586,10.0,10.662508845643279,2.0,True,0.9
4,1.0,0.3,6.465033555286788,6.313845734404564,6.46,0.0007785814634592231,25.59,0.49139616003195297,0.147,30.0,3.7514623039533586,10.0,10.662508845643279,0.5,True,0.9
4,1.0,0.3,6.465033555286788,6.313845734404564,6.46,0.0007785814634592231,25.59,0.49139616003195297,0.147,30.0,3.7514623039533586,10.0,10.662508845643279,1.0,True,0.9
4,1.0,0.3,6.465033555286788,6.313845734404564,6.46,0.0007785814634592231,25.59,0.49139616003195297,0.147,30.0,3.7514623039533586,10.0,10.662508845643279,2.0,True,0.9
2,1.0,0.05,4.234279983885675,4.209230489603043,4.22,0.00337247039402694,19.94,0.012779569389022435,0.002999999999999936,20.0,3.7514623039533586,20.0,10.662508845643279,0.5,True,0.9
2,1.0,0.05,4.234279983885675,4.209230489603043,4.22,0.00337247039402694,19.94,0.012779569389022435,0.002999999999999936,20.0,3.7514623039533586,20.0,10.662508845643279,1.0,True,0.9
2,1.0,0.05,4.234279983885675,4.209230489603043,4.22,0.00337247039402694,19.94,0.012779569389022435,0.002999999999999936,20.0,3.7514623039533586,20.0,10.662508845643279,2.0,True,0.9
2,1.0,0.3,4.361012137135576,4.209230489603043,4.3500000000000005,0.0025251333381541233,19.72,0.07168129962289105,0.014000000000000058,20.0,3.7514623039533586,20.0,10.662508845643279,0.5,True,0.9
2,1.0,0.3,4.361012137135576,4.209230489603043,4.3500000000000005,0.0025251333381541233,19.72,0.07168129962289105,0.014000000000000058,20.0,3.7514623039533586,20.0,10.662508845643279,1.0,True,0.9
2,1.0,0.3,4.361012137135576,4.209230489603043,4.3500000000000005,0.0025251333381541233,19.72,0.07168129962289105,0.014000000000000058,20.0,3.7514623039533586,20.0,10.662508845643279,2.0,True,0.9
3,1.0,0.05,6.060772007281187,6.0357374906881365,6.05,0.0017773325358958138,38.980000000000004,0.10730321399884553,0.0254999999999999,40.0,5.627193455930037,20.0,10.662508845643279,0.5,True,0.9
3,1.0,0.05,6.060772007281187,6.0357374906881365,6.05,0.0017773325358958138,38.980000000000004,0.10730321399884553,0.0254999999999999,40.0,5.627193455930037,20.0,10.662508845643279,1.0,True,0.9
3,1.0,0.05,6.060772007281187,6.0357374906881365,6.05,0.0017773325358958138,38.980000000000004,0.10730321399884553,0.0254999999999999,40.0,5.627193455930037,20.0,10.662508845643279,2.0,True,0.9
3,1.0,0.3,6.186980038300464,6.0357374906881365,6.18,0.0011281818039260959,35.21,0.40624292773149356,0.11974999999999998,40.0,5.627193455930037,20.0,10.662508845643279,0.5,True,0.9
3,1.0,0.3,6.186980038300464,6.0357374906881365,6.18,0.0011281818039260959,35.21,0.40624292773149356,0.11974999999999998,40.0,5.627193455930037,20.0,10.662508845643279,1.0,True,0.9
3,1.0,0.3,6.186980038300464,6.0357374906881365,6.18,0.0011281818039260959,35.21,0.40624292773149356,0.11974999999999998,40.0,5.627193455930037,20.0,10.662508845643279,2.0,True,0.9
4,1.0,0.05,7.081425148673881,7.056395624654495,7.07,0.0016133967999393305,48.75,0.6125556992471057,0.1875,60.0,7.502924607906717,20.0,10.662508845643279,0.5,True,0.9
4,1.0,0.05,7.081425148673881,7.056395624654495,7.07,0.0016133967999393305,48.75,0.6125556992471057,0.1875,60.0,7.502924607906717,20.0,10.662508845643279,1.0,True,0.9
4,1.0,0.05,7.081425148673881,7.056395624654495,7.07,0.0016133967999393305,48.75,0.6125556992471057,0.1875,60.0,7.502924607906717,20.0,10.662508845643279,2.0,True,0.9
4,1.0,0.3,7.207458458213292,7.056395624654495,7.2,0.0010348250019800837,36.62,0.8196763022877591,0.3896666666666667,60.0,7.502924607906717,20.0,10.662508845643279,0.5,True,0.9
4,1.0,0.3,7.207458458213292,7.056395624654495,7.2,0.0010348250019800837,36.62,0.8196763022877591,0.3896666666666667,60.0,7.502924607906717,20.0,10.662508845643279,1.0,True,0.9
4,1.0,0.3,7.207458458213292,7.056395624654495,7.2,0.0010348250019800837,36.62,0.8196763022877591,0.3896666666666667,60.0,7.502924607906717,20.0,10.662508845643279,2.0,True,0.9
2,1.0,0.05,0.7160427403463598,0.6907411582854397,0.71,0.008439077733595788,1.01,0.021747157464033617,0.010000000000000009,1.0,0.4477203044946731,1.0,4.467074599748906,0.5,True,1.2
2,1.0,0.05,0.7160427403463598,0.6907411582854397,0.71,0.008439077733595788,1.01,0.021747157464033617,0.010000000000000009,1.0,0.4477203044946731,1.0,4.467074599748906,1.0,True,1.2
2,1.0,0.05,0.7160427403463598,0.6907411582854397,0.71,0.008439077733595788,1.01,0.021747157464033617,0.010000000000000009,1.0,0.4477203044946731,1.0,4.467074599748906,2.0,True,1.2
2,1.0,0.3,0.851565077639429,0.6907411582854397,0.84,0.013580967495153608,1.1400000000000001,0.10958445103810098,0.14000000000000012,1.0,0.4477203044946731,1.0,4.467074599748906,0.5,True,1.2
2,1.0,0.3,0.851565077639429,0.6907411582854397,0.84,0.013580967495153608,1.1400000000000001,0.10958445103810098,0.14000000000000012,1.0,0.4477203044946731,1.0,4.467074599748906,1.0,True,1.2
